GEOID,rank_det,rank_bayes,rank_delta,jobs_C000_45min,posterior_mean_jobs,disadvantage_z,exceedance_prob_45min,ci_width_log1p
06073004600,15.0,14.0,-1.0,82793.0,82165.015113365,1.2945161415991076,0.0,0.34780497483968453
06073009109,110.0,109.0,-1.0,26824.0,26592.311716145436,-1.0832663218833178,0.0,0.3502914211140151
06073006600,104.0,105.0,1.0,27487.0,27287.315110653413,-0.1208087315955241,0.0,0.34807703501132536
06073006500,71.0,70.0,-1.0,34000.0,33908.37095315144,2.721564051701073,0.0,0.3396139221757508
06073017006,558.0,559.0,1.0,4096.0,4102.005694004779,-0.6742525658875341,0.87971875,0.34437225857072384
06073017031,540.0,541.0,1.0,4471.0,4490.498913474484,-0.6634904580306938,0.477125,0.34105544854566716
06073009705,582.0,583.0,1.0,3486.0,3501.952543108947,-0.5951862997711812,0.99028125,0.3485035027680965
06073009505,686.0,687.0,1.0,659.0,666.0650332442149,-0.3452159715527154,1.0,0.3424762212204788
06073009203,65.0,64.0,-1.0,36270.0,35868.07374905256,-0.1106674615150101,0.0,0.35164619318743817
06073009201,100.0,99.0,-1.0,27924.0,27760.065262869834,0.2523258454382785,0.0,0.3455672028084287
06073010009,556.0,555.0,-1.0,4134.0,4155.758044675998,0.4027390851103118,0.845375,0.3538437223268627
06073016812,666.0,667.0,1.0,950.0,957.5968026453048,0.5394228101475349,1.0,0.34182814711498644
06073016806,513.0,514.0,1.0,5234.0,5259.161307616774,0.283347802114306,0.02734375,0.34291031368349145
06073016706,594.0,595.0,1.0,3094.0,3116.0816234544695,0.5588419435513551,0.99725,0.34659790844288096
06073016617,289.0,288.0,-1.0,13867.0,13872.240503197907,1.6332731151919184,0.0,0.3495847591417789
06073016620,464.0,465.0,1.0,6457.0,6463.92173043915,-0.1922334340573847,0.0018125,0.3375992618475827
06073010003,567.0,566.0,-1.0,3789.0,3825.738883531709,0.2111664434719952,0.9639375,0.3399226918865672
06073010900,499.0,500.0,1.0,5483.0,5478.434998110237,-0.933653095564708,0.015375,0.34272536140489507
06073010501,570.0,569.0,-1.0,3780.0,3804.7989865543414,-0.1252479150110548,0.96778125,0.34141741322081387
06073009509,317.0,316.0,-1.0,12701.0,12641.688042205695,-0.0386954775499185,0.0,0.342828163143686
06073020105,408.0,409.0,1.0,8532.0,8541.799345371266,0.1558454579923403,9.375e-05,0.3367054679026591
06073003214,583.0,582.0,-1.0,3483.0,3513.643203357875,-0.0304032589944582,0.988,0.35945263380459025
06073003212,470.0,469.0,-1.0,6395.0,6420.332081397941,-0.001500597059709,0.002125,0.34801858208737535
06073003211,555.0,554.0,-1.0,4149.0,4174.638814018955,-0.0515193796795565,0.82959375,0.3530016672355476
06073003201,459.0,458.0,-1.0,6509.0,6526.492987247611,0.1348171193599339,0.0015625,0.3339095969208472
06073020036,55.0,56.0,1.0,40920.0,40592.68539766147,0.7580978904472889,0.0,0.3419900499277304
06073020031,487.0,488.0,1.0,5785.0,5794.079819331782,-0.1881411257682056,0.00646875,0.3436212549765383
06073020030,252.0,253.0,1.0,15429.0,15323.049428407183,-0.2706234127133404,0.0,0.3526513075983466
06073020029,133.0,134.0,1.0,23780.0,23599.916617196126,1.052070740969431,0.0,0.3465167682395123
06073020028,87.0,86.0,-1.0,31237.0,31132.65449333923,1.0619939756989654,0.0,0.35039203847893674
06073010112,563.0,562.0,-1.0,4004.0,4053.3460078943262,1.1293577081466502,0.9021875,0.34309796060138353
06073010111,391.0,390.0,-1.0,9061.0,9096.561881953503,0.6414534088844978,0.000125,0.3430011270393756
06073016504,85.0,84.0,-1.0,31276.0,31212.34225741674,1.3668193187074669,0.0,0.33517168761006566
06073016503,149.0,148.0,-1.0,22357.0,22243.170184224935,0.0067644456029936,0.0,0.34211968805448834
06073009107,72.0,71.0,-1.0,33952.0,33788.03240497186,1.1785704906576246,0.0,0.33857260254600874
06073009103,385.0,386.0,1.0,9374.0,9366.992550492905,-0.4955585884944617,9.375e-05,0.3556165051844129
06073016201,188.0,189.0,1.0,19237.0,19071.94007609633,-0.3382445316645566,0.0,0.34435387542456475
06073016502,120.0,121.0,1.0,25544.0,25416.35979029993,0.9799097763752442,0.0,0.34643465834960274
06073010106,422.0,421.0,-1.0,8077.0,8129.29322321277,1.4659128319758503,0.000125,0.3446678858342125
06073010109,674.0,675.0,1.0,893.0,901.5505069621202,-0.1997638526127572,1.0,0.35415964206662576
06073015902,93.0,92.0,-1.0,29325.0,29277.691152586012,1.5623835838708733,0.0,0.3434641789237496
06073015901,83.0,82.0,-1.0,31581.0,31565.503363914137,1.601722001496528,6.25e-05,0.3324116393019736
06073015802,73.0,72.0,-1.0,33872.0,33752.092098833404,1.3147286951038497,0.0,0.3382782968869673
06073010107,382.0,383.0,1.0,9502.0,9494.522314574871,-0.1022537305925205,0.00021875,0.35149260879063426
06073015704,233.0,232.0,-1.0,16374.0,16384.822994300295,1.2602012941591825,0.0,0.3454456951520548
06073015701,208.0,207.0,-1.0,17702.0,17763.94612050575,1.8921617128475516,0.0,0.34812118650869195
06073015501,652.0,653.0,1.0,1411.0,1415.8295159361476,-0.3644676746291842,1.0,0.3473316936253914
06073015407,261.0,260.0,-1.0,15003.0,15036.700728688424,1.7308304317743184,0.0,0.34342613228460195
06073011300,514.0,515.0,1.0,5231.0,5193.065434397721,-0.8783145859473563,0.041,0.34713964096972205
06073014806,193.0,192.0,-1.0,18980.0,18970.643607032758,1.7031426278504078,0.0,0.34699705390144153
06073014804,130.0,129.0,-1.0,24228.0,24073.21428284568,0.1545046256592221,0.0,0.3520839097391857
06073016100,136.0,137.0,1.0,23559.0,23356.747491714887,-0.2209396495088069,0.0,0.3455590512734883
06073013104,125.0,126.0,1.0,24406.0,24341.11911514056,0.5831582027549915,0.0,0.3542894234555032
06073003003,532.0,531.0,-1.0,4591.0,4607.860446752663,0.4087861801747146,0.332125,0.340516953355408
06073002904,196.0,195.0,-1.0,18637.0,18657.42151321678,1.7713114206142595,0.0,0.3467642162677347
06073002905,253.0,254.0,1.0,15290.0,15305.6099370418,1.2928127627983137,3.125e-05,0.3387569083994464
06073020500,54.0,55.0,1.0,41228.0,40722.319787129905,0.4759930570567758,0.0,0.3579163114842778
06073020313,82.0,83.0,1.0,31909.0,31452.433676690423,1.0942491755992714,0.0,0.35223731498971667
06073020310,503.0,504.0,1.0,5369.0,5374.202209382369,-0.3255742466594777,0.01971875,0.34351657262485524
06073020601,137.0,136.0,-1.0,23482.0,23393.942753391904,0.671004108320032,0.0,0.34301628491214586
06073003401,277.0,278.0,1.0,14322.0,14274.817445861814,0.5528386952359389,0.0,0.3368937478748357
06073020109,276.0,277.0,1.0,14329.0,14294.801988746083,0.0858213428513369,0.0,0.33475550368058293
06073013103,148.0,149.0,1.0,22413.0,22199.46533302083,0.5883439119045519,0.0,0.35249734851231374
06073013102,171.0,172.0,1.0,20286.0,20210.284508969944,0.4924112008364218,0.0,0.34682776960504746
06073013000,121.0,122.0,1.0,25517.0,25409.87237185338,0.6867730795167798,0.0,0.3447606140288837
06073012502,394.0,393.0,-1.0,9041.0,9038.805797784906,0.7084391150634978,0.000125,0.34023490171469817
06073012402,184.0,183.0,-1.0,19641.0,19602.445397205847,0.6499977356884921,0.0,0.33138122977996254
06073012302,172.0,171.0,-1.0,20274.0,20286.348765077277,1.712331055532892,0.0,0.34139266050617323
06073012200,432.0,433.0,1.0,7842.0,7848.525317676166,0.5562854105649757,0.000125,0.3315645222199599
06073020214,51.0,50.0,-1.0,42734.0,42479.03510589363,2.2219274764399106,0.0,0.33685762664520347
06073002801,315.0,314.0,-1.0,12737.0,12692.499952002649,0.6011096034002114,0.0,0.3392860368609458
06073002712,383.0,382.0,-1.0,9493.0,9523.152781464982,1.5301455398757804,0.0,0.3369770427723111
06073002711,393.0,392.0,-1.0,9044.0,9044.737570992604,0.0245623816477954,3.125e-05,0.3563267527615821
06073002702,162.0,161.0,-1.0,21365.0,21293.654679351464,0.5944726197281253,0.0,0.34370301072697096
06073000500,78.0,77.0,-1.0,33326.0,33096.91568623111,0.3650241607303577,0.0,0.3443602741247549
06073013903,603.0,602.0,-1.0,2969.0,2989.1838908006016,-0.0374713519008668,0.99821875,0.3455930102838547
06073013802,404.0,403.0,-1.0,8743.0,8761.69565154858,0.2681715865296701,6.25e-05,0.34379225549065673
06073013801,373.0,372.0,-1.0,10301.0,10312.492639921973,0.8484483295513486,0.0,0.35165195258310966
06073013702,368.0,369.0,1.0,10450.0,10428.439139715947,-0.0094160918945048,3.125e-05,0.34327288618124285
06073013701,469.0,470.0,1.0,6399.0,6404.808083977494,0.2254371234249152,0.00171875,0.34265552603811855
06073013607,562.0,563.0,1.0,4012.0,4021.564863564493,-0.0185375208672137,0.91559375,0.3502223475143804
06073003111,386.0,385.0,-1.0,9362.0,9419.966241628012,1.5591460716880754,0.0,0.3453181723279961
06073003109,471.0,472.0,1.0,6313.0,6327.250179808916,-0.1424777467047868,0.0023125,0.3440210764984144
06073003107,529.0,528.0,-1.0,4720.0,4746.570536997322,0.0483904061492389,0.1970625,0.3343967743698535
06073003105,552.0,551.0,-1.0,4204.0,4230.9465064647675,-0.0860322721269244,0.78965625,0.3406113603071308
06073003004,460.0,459.0,-1.0,6487.0,6523.533546000168,0.5834785233451485,0.00184375,0.35094315628325745
06073002601,259.0,258.0,-1.0,15113.0,15150.648170070526,1.1555700696199602,0.0,0.3470560158522744
06073012003,331.0,332.0,1.0,12080.0,12063.139636357846,0.0282807418794155,0.0,0.3452725927904492
06073011902,294.0,293.0,-1.0,13565.0,13583.534847151572,0.6966612055523481,0.0,0.3463578427091871
06073013503,575.0,574.0,-1.0,3700.0,3721.259730671789,0.1213423618252318,0.9765,0.34493240330219876
06073013422,667.0,666.0,-1.0,949.0,959.6049320691394,-0.6342239823182487,1.0,0.3366244512514447
06073013416,528.0,529.0,1.0,4723.0,4734.012957871396,-0.5571530847711564,0.203,0.3457062706469092
06073013415,447.0,448.0,1.0,7138.0,7125.555160655285,-0.7586068985789111,0.000875,0.3510274636128994
06073022000,329.0,328.0,-1.0,12154.0,12198.405060384925,0.5591400495034883,0.0,0.34849573560644664
06073014001,390.0,391.0,1.0,9085.0,9094.577505463127,0.3460734112574626,9.375e-05,0.351993606111062
06073014200,414.0,413.0,-1.0,8402.0,8411.15236997298,-0.0409172061192856,0.00015625,0.34691930565042917
06073021502,642.0,641.0,-1.0,1861.0,1875.5427670746667,-0.5325086553349447,0.99990625,0.35395385998774564
06073021501,602.0,603.0,1.0,2972.0,2988.5715555475504,-1.5277213243096492,0.9973125,0.35521517679903347
06073021401,67.0,68.0,1.0,35288.0,34836.41562631585,0.0193018302756929,0.0,0.3488182428278659
06073014500,203.0,204.0,1.0,17894.0,17817.108045412322,0.2804126477842178,0.0,0.3491422576531935
06073020810,684.5,685.0,0.5,696.0,700.5981951481964,-0.6801822568533825,1.0,0.345114161922762
06073020811,684.5,684.0,-0.5,696.0,701.0499361648565,-0.5861955438654736,1.0,0.3470825947296525
06073014702,181.5,182.0,0.5,19726.0,19608.831773653743,-0.2344955751996298,0.0,0.34391104698670816
06073014901,153.5,154.0,0.5,21846.0,21743.837453996617,0.5513445724253406,0.0,0.3428378093668254
06073011000,484.5,485.0,0.5,5815.0,5836.815758082205,-0.2969312095542413,0.004875,0.3479265947884578
06073010800,484.5,484.0,-0.5,5815.0,5837.167497804586,-0.331364850442566,0.00553125,0.3453554278566404
06073009602,326.5,326.0,-0.5,12404.0,12338.856169715553,-0.6513028789841887,0.0,0.35139461317841736
06073009805,701.5,702.0,0.5,405.0,413.038130783083,-0.1986965729247281,1.0,0.37132231249490566
06073008378,36.5,37.0,0.5,54602.0,54227.309576636224,2.261279041390285,0.0,0.3449046484986571
06073017104,462.5,463.0,0.5,6471.0,6480.839891411406,-0.2871714216699007,0.0015625,0.3485234032391009
06073018801,648.5,649.0,0.5,1596.0,1602.8434211048782,0.0032598846848215,1.0,0.33460093689537196
06073008311,426.5,427.0,0.5,7956.0,7919.977591240584,-1.3997580933262377,0.000375,0.34673654202633664
06073007702,308.5,309.0,0.5,12861.0,12861.143124508757,-0.0337711852129732,0.0,0.34547953616878857
06073007912,346.5,346.0,-0.5,11572.0,11591.02866135369,-0.0028066363250097,0.0,0.3444105503892505
06073008002,346.5,347.0,0.5,11572.0,11522.428371736118,-0.9254172360063057,0.0,0.3372695774709946
06073018906,648.5,648.0,-0.5,1596.0,1615.2387733417488,0.330553659620997,1.0,0.3505446670962673
06073020032,676.5,677.0,0.5,874.0,884.275891883599,-0.7697781173956778,1.0,0.3514335465519789
06073020033,676.5,676.0,-0.5,874.0,892.7289908120492,-0.109727056774936,0.9999375,0.3692065787887797
06073020206,168.5,168.0,-0.5,20518.0,20469.11774789267,0.3746779877334991,0.0,0.33614507270667815
06073015403,598.5,598.0,-0.5,3058.0,3066.4283063695043,-0.7109211394782168,0.99809375,0.34461632019813493
06073021204,691.0,691.0,0.0,613.0,618.359629830396,-0.3724339174938076,1.0,0.3494388582151968
06073020813,663.0,663.0,0.0,1099.0,1107.6890722996834,-0.3954539936014458,1.0,0.33761081919721203
06073020812,627.0,627.0,0.0,2243.0,2248.7666973152986,0.082665208879662,0.99990625,0.34596192912120927
06073020806,609.0,609.0,0.0,2727.0,2744.7512583378216,0.4642239953428052,0.99921875,0.34801697442153845
06073020805,631.0,631.0,0.0,2162.0,2172.432539761949,-0.1549386970102718,0.99959375,0.3450345206256662
06073020801,689.0,689.0,0.0,644.0,646.1147412869456,-0.6141164111333063,1.0,0.34586107421404044
06073020712,644.0,644.0,0.0,1766.0,1777.9172775181876,-0.3533847134003454,1.0,0.33800630134785425
06073020711,706.0,706.0,0.0,380.0,382.70675369504943,-0.4336397282953312,1.0,0.3415194901899792
06073020710,697.0,697.0,0.0,513.0,517.411906204369,0.0285199576068243,1.0,0.3489341311852314
06073020708,560.0,560.0,0.0,4067.0,4072.2357039859676,-0.5439930050172767,0.89625,0.3444768038129169
06073020707,170.0,170.0,0.0,20484.0,20405.942356092764,0.6178580766360569,0.0,0.3380518410548099
06073020706,626.0,626.0,0.0,2245.0,2249.9195433190707,-0.6754050174062923,0.99971875,0.3464424124272236
06073020705,443.0,443.0,0.0,7386.0,7370.896398112068,-0.2889915537959109,0.00090625,0.348283612830123
06073001000,63.0,63.0,0.0,36974.0,36786.33566418617,0.4656011478427325,0.0,0.3393827288631055
06073002705,356.0,356.0,0.0,10983.0,10993.550276217453,0.8330772461396633,0.0006875,0.3547419550636288
06073002709,255.0,255.0,0.0,15236.0,15289.560071481603,2.1035774959967823,0.0,0.33904724837341327
06073020304,645.0,645.0,0.0,1755.0,1764.3345650178428,-0.6704600743109844,1.0,0.35473506812428646
06073020305,474.0,474.0,0.0,6159.0,6172.487523127585,0.1876514849977034,0.002875,0.3420167213510812
06073020309,362.0,362.0,0.0,10727.0,10681.897521141487,-0.1870886111861243,0.0,0.3462096537656514
06073020311,579.0,579.0,0.0,3626.0,3625.083045036928,0.4134689618151613,0.985625,0.34669679164190015
06073020312,720.0,720.0,0.0,76.0,79.7102058572132,-0.1452031933616605,1.0,0.43016853939700894
06073020401,651.0,651.0,0.0,1460.0,1464.298864092038,-0.7313882399671675,1.0,0.33873887442512274
06073020404,388.0,388.0,0.0,9223.0,9197.920339735996,-0.1110867713890562,0.000125,0.3432393290042235
06073002803,243.0,243.0,0.0,15809.0,15854.298029968564,1.099307834929611,0.0,0.34459274835113796
06073002902,180.0,180.0,0.0,19758.0,19709.878787505026,0.7042304081272445,0.0,0.3480964406048006
06073002903,217.0,217.0,0.0,17136.0,17081.005995979693,0.3484184809388757,0.0,0.34927932824229835
06073003001,399.0,399.0,0.0,8890.0,8885.525446010228,0.1154296658938609,0.0,0.3539105057396039
06073003101,360.0,360.0,0.0,10744.0,10736.264780141408,0.0543414967071251,0.000125,0.3379876626849825
06073003108,564.0,564.0,0.0,3970.0,3999.2218326985285,-0.0703935642223417,0.92453125,0.344743388949837
06073003112,457.0,457.0,0.0,6586.0,6599.767199703562,-0.1590740827992392,0.0011875,0.34711556183555636
06073013319,490.0,490.0,0.0,5688.0,5690.1599783656475,-0.4443210695475888,0.00915625,0.34444485591155427
06073013320,718.0,718.0,0.0,136.0,141.3605626174262,-0.4090360707420991,0.99996875,0.40856958164628665
06073013321,527.0,527.0,0.0,4736.0,4761.739775664404,-0.4280556418546267,0.18875,0.3464130090797255
06073013322,437.0,437.0,0.0,7648.0,7649.109031164397,-0.9743829013259124,0.0005625,0.3410399104613635
06073013323,491.0,491.0,0.0,5668.0,5686.062244372099,-0.8123337134235878,0.0091875,0.3458418500232412
06073013906,517.0,517.0,0.0,5077.0,5110.809052270893,0.9907194372059428,0.04653125,0.34173091346700524
06073013907,553.0,553.0,0.0,4180.0,4213.841935199491,0.759057382672684,0.80703125,0.3433240272950666
06073013909,605.0,605.0,0.0,2833.0,2866.509658065886,0.1310163528645237,0.99796875,0.3446520084080378
06073014002,367.0,367.0,0.0,10517.0,10497.68749488421,0.4445408932407501,6.25e-05,0.3410104931298452
06073014102,550.0,550.0,0.0,4247.0,4275.507668962602,0.1603952856387773,0.74890625,0.34244363268288325
06073014300,407.0,407.0,0.0,8544.0,8567.591612918557,0.2171949037373778,6.25e-05,0.3412703221759852
06073014701,132.0,132.0,0.0,23839.0,23709.398699272144,0.224066236665076,0.0,0.33636560332171506
06073013327,445.0,445.0,0.0,7220.0,7248.028508693771,-0.1551772953072747,0.0001875,0.3370187909550175
06073013409,345.0,345.0,0.0,11662.0,11615.943976009305,-0.2661536372552042,3.125e-05,0.35202068800929354
06073013414,365.0,365.0,0.0,10665.0,10645.22299073284,-0.3703409510184549,3.125e-05,0.3410798108033912
06073013418,380.0,380.0,0.0,9646.0,9654.594729900055,0.3245680449637392,3.125e-05,0.3435525498221086
06073013301,339.0,339.0,0.0,11876.0,11864.303329687957,0.0302299952995572,0.0,0.35075294195643103
06073013302,355.0,355.0,0.0,11023.0,11027.984394710349,-0.1718510710794364,0.0,0.34285565753361524
06073014803,139.0,139.0,0.0,23027.0,22933.124125490194,0.836729538977782,0.0,0.34154280530801273
06073014805,310.0,310.0,0.0,12836.0,12836.451620229454,0.373656241556191,0.0,0.34522429102063157
06073014902,138.0,138.0,0.0,23318.0,23217.915425363033,0.6153118105030085,0.0,0.3464408216738679
06073015100,290.0,290.0,0.0,13681.0,13623.948396124333,-0.1611374187288977,0.0,0.3413164709076444
06073015302,454.0,454.0,0.0,6660.0,6656.5907259648,-0.3057462192411356,0.001125,0.34876196884740196
06073015405,712.0,712.0,0.0,276.0,282.8838559566492,-0.4603794864378299,1.0,0.3661471958986029
06073015406,716.0,716.0,0.0,208.0,212.98509319631688,-0.6067528265136214,1.0,0.37916411047193677
06073013303,357.0,357.0,0.0,10946.0,10962.495069133098,0.2404211160702324,3.125e-05,0.3601693258980614
06073013306,543.0,543.0,0.0,4402.0,4428.595359101651,0.3267956364116827,0.567,0.3361525172987587
06073013308,479.0,479.0,0.0,5946.0,5957.538202019764,0.0786802280575917,0.00403125,0.34472051258896386
06073013309,371.0,371.0,0.0,10364.0,10335.788245125574,-0.5858356997721289,6.25e-05,0.34374546724561483
06073013315,420.0,420.0,0.0,8149.0,8145.044932807272,-0.4184011017697265,0.00015625,0.3433167826032655
06073013316,370.0,370.0,0.0,10441.0,10425.570326510358,-0.4526389172723733,0.0,0.3455567036895708
06073013318,425.0,425.0,0.0,7963.0,7980.614772795781,-0.6942509557251677,0.00015625,0.34387463510944904
06073010401,518.0,518.0,0.0,5038.0,5080.512137979188,0.1932213819686732,0.048375,0.3351304720942494
06073010601,711.0,711.0,0.0,310.0,314.2515206800138,-1.0614093515217984,1.0,0.3566684630036514
06073015502,608.0,608.0,0.0,2782.0,2769.1397095749803,-0.416784142761808,0.99946875,0.33963822731922555
06073015601,269.0,269.0,0.0,14687.0,14666.48377889078,0.7630058195122041,0.0,0.34928386076470197
06073015602,628.0,628.0,0.0,2223.0,2234.9044898824936,-0.1146100140432484,0.99996875,0.34487096072919154
06073016000,198.0,198.0,0.0,18424.0,18292.737339953244,0.6025788828899947,6.25e-05,0.34690918150788264
06073011601,124.0,124.0,0.0,24985.0,24919.15738350039,0.740991996317018,0.0,0.33221778786033873
06073011602,128.0,128.0,0.0,24354.0,24253.865717107987,0.82144158401477,0.0,0.34980515094928677
06073012101,257.0,257.0,0.0,15179.0,15164.045094226729,0.3201962119980954,0.0,0.33849361985086723
06073012102,282.0,282.0,0.0,14046.0,14025.846136096914,0.8568527050276109,0.0,0.34490417476299484
06073012304,202.0,202.0,0.0,18066.0,18008.27338573023,0.4035546868615536,0.0,0.3410107898726942
06073012501,119.0,119.0,0.0,25547.0,25582.916132422644,1.9711206320553287,0.0,0.3431254918786202
06073012700,102.0,102.0,0.0,27763.0,27700.61611699861,1.0294136680334882,0.0,0.3447086140090416
06073012800,174.0,174.0,0.0,20159.0,20090.96737573861,0.3600706178165711,0.0,0.3434534203014934
06073013204,271.0,271.0,0.0,14537.0,14537.124630802462,0.4963454576806509,0.0,0.34378588379662567
06073013206,215.0,215.0,0.0,17349.0,17336.244021700066,1.3078145143875972,0.0,0.344545973475169
06073010019,695.0,695.0,0.0,549.0,559.1088358680743,-0.5169517148073975,1.0,0.34534899837356203
06073010103,570.0,570.0,0.0,3780.0,3802.2519236962253,1.2548984739588442,0.967625,0.3476709963332336
06073010104,646.0,646.0,0.0,1721.0,1740.7965767135279,-0.1286864361683089,0.99996875,0.34382339042952736
06073016202,88.0,88.0,0.0,30438.0,30099.77774022219,0.9693094942072786,0.0,0.3481953065346879
06073016301,81.0,81.0,0.0,32035.0,31920.876667944918,1.4699946024291126,0.0,0.3521784396993084
06073016302,75.0,75.0,0.0,33652.0,33461.749221610735,1.2748493159196144,0.0,0.3426913228128381
06073016401,384.0,384.0,0.0,9461.0,9454.130475162086,0.0007711493713854,3.125e-05,0.34259233094880237
06073016403,613.0,613.0,0.0,2599.0,2619.8005731703447,0.5169589370936247,0.999625,0.34349302059850473
06073016606,480.0,480.0,0.0,5939.0,5938.006405066416,-0.5462945062989256,0.00509375,0.35269164893169247
06073016607,363.0,363.0,0.0,10705.0,10671.606609132388,-0.279681910576265,0.0,0.3460180330968665
06073016608,501.0,501.0,0.0,5456.0,5458.9994733636295,-0.2747826600925336,0.01525,0.34327941166089104
06073016609,661.0,661.0,0.0,1117.0,1131.8346030056332,-0.1673953403666839,1.0,0.34645730008473574
06073016610,353.0,353.0,0.0,11075.0,11079.566434014529,0.3188217599351985,0.0,0.34594140100631066
06073016613,455.0,455.0,0.0,6641.0,6650.989222256765,-0.4441754897742713,0.00109375,0.33912593393073465
06073010110,557.0,557.0,0.0,4116.0,4151.533276951015,0.863940947096081,0.8479375,0.3479950387121047
06073010201,690.0,690.0,0.0,623.0,632.8334216143928,0.9481295092068492,1.0,0.35714184044195374
06073009706,612.0,612.0,0.0,2629.0,2644.1265992768726,-0.225027830996964,0.9995625,0.34689426632490417
06073009801,396.0,396.0,0.0,8960.0,8961.84936888082,-0.3321784066576881,9.375e-05,0.33957695870740245
06073009802,221.0,221.0,0.0,16822.0,16758.106831671685,0.1194425578956844,0.0,0.3430590227885837
06073009901,707.0,707.0,0.0,362.0,367.30366911867077,-0.5236682336308077,1.0,0.3473558068546243
06073010004,546.0,546.0,0.0,4312.0,4336.98168343389,-0.0891150675051168,0.68959375,0.335734471542418
06073016615,359.0,359.0,0.0,10855.0,10820.296273202937,-0.3309247795888757,3.125e-05,0.33596245781119016
06073016616,381.0,381.0,0.0,9638.0,9615.172272900825,-0.0066040330777445,0.0,0.3447713543351796
06073016619,544.0,544.0,0.0,4378.0,4388.471857893359,0.2822476127506625,0.61303125,0.3515509919640234
06073016621,578.0,578.0,0.0,3655.0,3658.400811192762,-0.3309521700266726,0.98290625,0.3535652152155251
06073016703,509.0,509.0,0.0,5271.0,5283.34228910184,-0.1744987885351011,0.0256875,0.3387619565250617
06073016704,700.0,700.0,0.0,412.0,421.7776144790439,-0.1666813967325826,1.0,0.36950986841436695
06073016804,565.0,565.0,0.0,3806.0,3832.2791707501,0.2822034322060181,0.961625,0.35165554391670817
06073016807,678.0,678.0,0.0,843.0,858.1425929156009,-0.1242305862556885,1.0,0.35877320246221167
06073016809,659.0,659.0,0.0,1137.0,1155.4817382497847,0.7706394427055621,0.9999375,0.36102392969412467
06073010011,423.0,423.0,0.0,8026.0,8049.636383474572,-0.2230097134999073,9.375e-05,0.3483329219104103
06073010013,446.0,446.0,0.0,7165.0,7205.599594509025,0.5459329137142824,0.0003125,0.334126648245034
06073009506,632.0,632.0,0.0,2098.0,2120.6157468026445,-0.6147783199144157,0.999875,0.33930883571615666
06073009507,681.0,681.0,0.0,733.0,744.5624403166589,-0.3212876753377001,1.0,0.35476478874390693
06073009510,643.0,643.0,0.0,1816.0,1840.1928210403269,0.3850264884583687,0.99975,0.3396119522292613
06073009511,496.0,496.0,0.0,5533.0,5557.270303134966,0.1445946653763883,0.01171875,0.34792159367388464
06073016810,635.0,635.0,0.0,2064.0,2080.9857744756428,-0.5151637120896008,0.99990625,0.3501244958577594
06073016811,682.0,682.0,0.0,712.0,724.9250926014339,-0.0611581605350981,1.0,0.36807104858424644
06073016813,713.0,713.0,0.0,260.0,265.5424830115767,-0.0140039184687859,1.0,0.3631765165909906
06073016901,614.0,614.0,0.0,2571.0,2572.1673338026594,-0.2117876031814531,0.9991875,0.3385577791143515
06073017009,621.0,621.0,0.0,2372.0,2386.1523021682087,-0.3039780824040523,0.99965625,0.3550024622724033
06073017010,715.0,715.0,0.0,223.0,227.08803031613954,-1.1050237344476292,1.0,0.34929122560992987
06073017018,334.0,334.0,0.0,12001.0,11982.230593529459,-0.039456335130557,0.0,0.34825240142935954
06073017020,708.0,708.0,0.0,356.0,360.3190760113821,-0.7797609387928404,1.0,0.34412568369710694
06073017021,714.0,714.0,0.0,253.0,256.4412830747226,-0.946724581289545,1.0,0.3569435247575665
06073017033,693.0,693.0,0.0,578.0,586.0541890909071,-0.905696051577892,1.0,0.35596922361295213
06073009603,52.0,52.0,0.0,41866.0,41528.374010767024,0.8425620433808115,0.0,0.343125716800456
06073009704,590.0,590.0,0.0,3239.0,3262.3270257540817,-0.1087675787794107,0.99528125,0.34775619318441287
06073009000,80.0,80.0,0.0,32323.0,32019.094140886664,-0.2035795602023665,0.0,0.3497320920221565
06073009101,410.0,410.0,0.0,8474.0,8463.659286107064,-0.1977458650938143,6.25e-05,0.34001062623358
06073017035,295.0,295.0,0.0,13478.0,13431.231779943217,0.5112256329603836,0.0,0.3342321831996351
06073017040,400.0,400.0,0.0,8860.0,8824.901270053575,-0.5695964393914469,0.00046875,0.3415817265818184
06073017044,545.0,545.0,0.0,4371.0,4383.899554914736,-1.0560160648228156,0.61646875,0.3366416890719037
06073017045,537.0,537.0,0.0,4551.0,4550.545312659123,-1.338082440507062,0.3924375,0.3415858044402107
06073017046,580.0,580.0,0.0,3613.0,3620.0675818015393,-0.879154538632851,0.985875,0.33976560042183657
06073017048,112.0,112.0,0.0,26194.0,25948.94696052567,0.0539620975986151,0.0,0.345785691752738
06073009204,406.0,406.0,0.0,8704.0,8682.804875710848,-0.7801220850507806,0.000125,0.34361273597134634
06073009301,476.0,476.0,0.0,6073.0,6102.7386965754595,-0.0560020080012613,0.00228125,0.33972145622480987
06073009305,387.0,387.0,0.0,9342.0,9341.263905027809,-0.2486707623881735,6.25e-05,0.34963730088066747
06073009306,508.0,508.0,0.0,5282.0,5295.562229770653,-0.4145097963835941,0.024625,0.3436128094034707
06073009307,61.0,61.0,0.0,37411.0,36865.22757927124,0.2136590879929822,0.0,0.3576692668173269
06073009308,28.0,28.0,0.0,62038.0,61451.13145114742,0.4535164579451375,0.0,0.3512517885154569
